"item","domain","wasserstein","alignment","comparison"
"Extraversion_1","Extraversion",0.392094240837696,0.901976439790576,"llm_src_es_gpt_vs_human_src_es"
"Extraversion_2","Extraversion",0.537364746945899,0.865658813263525,"llm_src_es_gpt_vs_human_src_es"
"Extraversion_3","Extraversion",0.828237347294939,0.792940663176265,"llm_src_es_gpt_vs_human_src_es"
"Extraversion_4","Extraversion",1.02228621291449,0.744428446771379,"llm_src_es_gpt_vs_human_src_es"
"Extraversion_5","Extraversion",1.17520069808028,0.70619982547993,"llm_src_es_gpt_vs_human_src_es"
"Extraversion_6","Extraversion",0.911867364746946,0.772033158813264,"llm_src_es_gpt_vs_human_src_es"
"Extraversion_7","Extraversion",0.94216404886562,0.764458987783595,"llm_src_es_gpt_vs_human_src_es"
"Extraversion_8","Extraversion",0.709232111692845,0.822691972076789,"llm_src_es_gpt_vs_human_src_es"
"Extraversion_9","Extraversion",0.583717277486911,0.854070680628272,"llm_src_es_gpt_vs_human_src_es"
"Extraversion_10","Extraversion",0.706474694589878,0.823381326352531,"llm_src_es_gpt_vs_human_src_es"
"Extraversion_11","Extraversion",0.738760907504363,0.815309773123909,"llm_src_es_gpt_vs_human_src_es"
"Extraversion_12","Extraversion",0.520104712041885,0.869973821989529,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_1","Agreeableness",0.630366492146597,0.842408376963351,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_2","Agreeableness",0.508726003490401,0.8728184991274,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_3","Agreeableness",1.45389179755672,0.63652705061082,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_4","Agreeableness",0.69022687609075,0.827443280977312,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_5","Agreeableness",1.31125654450262,0.672185863874346,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_6","Agreeableness",0.637870855148342,0.840532286212915,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_7","Agreeableness",0.910994764397906,0.772251308900524,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_8","Agreeableness",1.371815008726,0.657046247818499,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_9","Agreeableness",1.13499127399651,0.716252181500873,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_10","Agreeableness",1.32361256544503,0.669096858638743,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_11","Agreeableness",0.705061082024433,0.823734729493892,"llm_src_es_gpt_vs_human_src_es"
"Agreeableness_12","Agreeableness",1.34019197207679,0.664952006980803,"llm_src_es_gpt_vs_human_src_es"
"Conscientiousness_1","Conscientiousness",0.807068062827225,0.798232984293194,"llm_src_es_gpt_vs_human_src_es"
"Conscientiousness_2","Conscientiousness",1.36125654450262,0.659685863874346,"llm_src_es_gpt_vs_human_src_es"
"Conscientiousness_3","Conscientiousness",0.695933682373473,0.826016579406632,"llm_src_es_gpt_vs_human_src_es"
"Conscientiousness_4","Conscientiousness",0.654415357766143,0.836396160558464,"llm_src_es_gpt_vs_human_src_es"
"Conscientiousness_5","Conscientiousness",0.595968586387434,0.851007853403141,"llm_src_es_gpt_vs_human_src_es"
"Conscientiousness_6","Conscientiousness",0.767434554973822,0.808141361256544,"llm_src_es_gpt_vs_human_src_es"
