"item","domain","wasserstein","alignment","comparison"
"Extraversion_1","Extraversion",0.890497512437811,0.777375621890547,"llm_src_cn_gpt_vs_human_src_cn"
"Extraversion_2","Extraversion",0.691393034825871,0.827151741293532,"llm_src_cn_gpt_vs_human_src_cn"
"Extraversion_3","Extraversion",1.31504145936982,0.671239635157546,"llm_src_cn_gpt_vs_human_src_cn"
"Extraversion_4","Extraversion",0.449187396351576,0.887703150912106,"llm_src_cn_gpt_vs_human_src_cn"
"Extraversion_5","Extraversion",1.16729684908789,0.708175787728027,"llm_src_cn_gpt_vs_human_src_cn"
"Extraversion_6","Extraversion",1.40127694859038,0.649680762852405,"llm_src_cn_gpt_vs_human_src_cn"
"Extraversion_7","Extraversion",0.716401326699834,0.820899668325041,"llm_src_cn_gpt_vs_human_src_cn"
"Extraversion_8","Extraversion",1.32006633499171,0.669983416252073,"llm_src_cn_gpt_vs_human_src_cn"
"Extraversion_9","Extraversion",0.781044776119403,0.804738805970149,"llm_src_cn_gpt_vs_human_src_cn"
"Extraversion_10","Extraversion",0.985074626865672,0.753731343283582,"llm_src_cn_gpt_vs_human_src_cn"
"Extraversion_11","Extraversion",1.74131011608624,0.564672470978441,"llm_src_cn_gpt_vs_human_src_cn"
"Extraversion_12","Extraversion",0.684908789386401,0.8287728026534,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_1","Agreeableness",0.808441127694859,0.797889718076285,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_2","Agreeableness",0.617728026533997,0.845567993366501,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_3","Agreeableness",1.70149253731343,0.574626865671642,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_4","Agreeableness",3.14402985074627,0.213992537313433,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_5","Agreeableness",1.7379767827529,0.565505804311774,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_6","Agreeableness",0.8506135986733,0.787346600331675,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_7","Agreeableness",0.932819237147595,0.766795190713101,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_8","Agreeableness",1.62852404643449,0.592868988391376,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_9","Agreeableness",1.91708126036484,0.520729684908789,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_10","Agreeableness",1.67495854063018,0.581260364842454,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_11","Agreeableness",1.00744610281924,0.748138474295191,"llm_src_cn_gpt_vs_human_src_cn"
"Agreeableness_12","Agreeableness",0.949568822553897,0.762607794361526,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_1","Conscientiousness",1.59535655058043,0.601160862354892,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_2","Conscientiousness",1.24041459369818,0.689896351575456,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_3","Conscientiousness",0.732106135986733,0.816973466003317,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_4","Conscientiousness",0.600331674958541,0.849917081260365,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_5","Conscientiousness",1.66164179104478,0.584589552238806,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_6","Conscientiousness",1.80260364842454,0.549349087893864,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_7","Conscientiousness",0.733001658374793,0.816749585406302,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_8","Conscientiousness",0.496998341625207,0.875750414593698,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_9","Conscientiousness",2.40706467661692,0.398233830845771,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_10","Conscientiousness",1.15734660033168,0.710663349917081,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_11","Conscientiousness",1.53514096185738,0.616214759535655,"llm_src_cn_gpt_vs_human_src_cn"
"Conscientiousness_12","Conscientiousness",0.786019900497512,0.803495024875622,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_1","Negative_Emotionality",1.49741293532338,0.625646766169154,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_2","Negative_Emotionality",1.74958540630182,0.562603648424544,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_3","Negative_Emotionality",0.844063018242123,0.788984245439469,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_4","Negative_Emotionality",0.940116086235489,0.764970978441128,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_5","Negative_Emotionality",1.24538971807629,0.688652570480929,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_6","Negative_Emotionality",1.38966832504146,0.652582918739635,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_7","Negative_Emotionality",0.882072968490879,0.77948175787728,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_8","Negative_Emotionality",1.43273631840796,0.64181592039801,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_9","Negative_Emotionality",0.718026533996683,0.820493366500829,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_10","Negative_Emotionality",0.710646766169154,0.822338308457711,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_11","Negative_Emotionality",1.43605306799337,0.640986733001658,"llm_src_cn_gpt_vs_human_src_cn"
"Negative_Emotionality_12","Negative_Emotionality",1.58213930348259,0.604465174129353,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_1","Open_Mindedness",1.62389718076285,0.594025704809287,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_2","Open_Mindedness",0.892371475953565,0.776907131011609,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_3","Open_Mindedness",0.641791044776119,0.83955223880597,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_4","Open_Mindedness",1.10271973466003,0.724320066334992,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_5","Open_Mindedness",1.42640132669983,0.643399668325041,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_6","Open_Mindedness",2.62330016583748,0.34417495854063,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_7","Open_Mindedness",0.770995024875622,0.807251243781095,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_8","Open_Mindedness",0.749585406301824,0.812603648424544,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_9","Open_Mindedness",2.22860696517413,0.442848258706468,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_10","Open_Mindedness",1.24064676616915,0.689838308457711,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_11","Open_Mindedness",2.06485903814262,0.483785240464345,"llm_src_cn_gpt_vs_human_src_cn"
"Open_Mindedness_12","Open_Mindedness",0.56379767827529,0.859050580431177,"llm_src_cn_gpt_vs_human_src_cn"
